Month,Week,Campaign,Ad state,Ad type,Final URL,Beacon URLs,Headline,Long headline,Long headline 1,Long headline 2,Long headline 3,Long headline 4,Long headline 5,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Description 5,Image ID,Square image ID,Logo ID,Landscape logo ID,Business name,Video,Call to action text,Call to action text 1,Call to action text 2,Call to action text 3,Call to action text 4,Call to action text 5,Call to action headline,Video ID,Companion banner,Accent color,Main color,Allow flexible color,Ad format preference,Promotion text,Price prefix,Enable Asset Enhancements,Enable Autogen Video,Ad name,Display URL,Path 1,Path 2,Mobile final URL,Tracking template,Final URL suffix,Custom parameter,Impr.,Currency code,Avg. CPC,TrueView views,TrueView view rate,Clicks,CTR,Video played to 25%,Video played to 50%,Video played to 75%,Video played to 100%
Apr-24,4/15/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_term=subscribers&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #2,--,podcast,bridges,,--,--,,"7,065",USD,0.89,759,10.74%,48,0.68%,24.92%,14.24%,8.82%,6.24%
Apr-24,4/22/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_term=subscribers&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #2,--,podcast,bridges,,--,--,,"3,286",USD,0.31,643,19.57%,92,2.80%,53.29%,27.59%,20.95%,17.85%
Apr-24,4/29/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_term=subscribers&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #2,--,podcast,bridges,,--,--,,473,USD,0.62,45,9.51%,4,0.85%,35.88%,19.85%,13.36%,10.69%
May-24,5/6/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,2,USD,0,0,0.00%,0,0.00%,0,0,0,0
May-24,5/13/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,3,USD,0,0,0.00%,0,0.00%,0,0,0,0
May-24,5/20/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,2,USD,0,0,0.00%,0,0.00%,0.00%,0.00%,0.00%,0.00%
May-24,4/29/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"14,027",USD,1.56,"1,738",12.39%,31,0.22%,52.91%,24.04%,17.83%,14.99%
May-24,5/6/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"18,996",USD,3.38,"2,909",15.31%,20,0.11%,51.55%,27.64%,21.96%,19.57%
May-24,5/13/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"19,706",USD,2.11,"2,439",12.38%,32,0.16%,49.45%,24.26%,18.50%,16.11%
May-24,5/20/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"18,209",USD,1.94,"2,816",15.46%,35,0.19%,50.63%,26.36%,20.84%,18.36%
May-24,5/27/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"14,055",USD,1.74,"1,818",12.93%,28,0.20%,51.04%,24.82%,18.90%,16.53%
May-24,4/29/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,America's Bridges and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,bridges,,--,--,,"74,255",USD,0.44,"2,636",3.55%,721,0.97%,70.24%,49.29%,38.94%,32.97%
May-24,5/6/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,America's Bridges and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,bridges,,--,--,,"27,406",USD,0.5,"2,953",10.78%,363,1.32%,60.79%,42.87%,35.25%,29.15%
May-24,4/29/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_term=subscribers&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #2,--,podcast,bridges,,--,--,,"2,052",USD,0.61,78,3.80%,12,0.58%,32.52%,18.93%,11.58%,8.24%
May-24,5/6/2024,UCM - Podcast Episode 2 Bridges  - 4.8.2024 - 5.8.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-2-strengthening-americas-bridges-with-ai?utm_source=youtube&utm_medium=storykit&utm_campaign=bridges&utm_term=subscribers&utm_content=eptwo,--,--,--,Strengthening America's Bridges with AI,--,--,--,--,Carnegie Mellon University,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.33581E+11,--,--,--,--,--,--,--,--,--,Ad #2,--,podcast,bridges,,--,--,,"1,947",USD,1.65,95,4.88%,7,0.36%,17.19%,10.94%,6.61%,3.85%
May-24,5/6/2024,UCM - Podcast Episode 4 Drones - 5.9.2024 - 6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-4-last-mile?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep4,--,--,--,"Sustainability, Delivery and AI",--,--,--,--,Last Mile Delivery and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39247E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,drones,,--,--,,"57,167",USD,0.24,"3,598",6.29%,698,1.22%,47.21%,32.13%,26.89%,23.36%
May-24,5/13/2024,UCM - Podcast Episode 4 Drones - 5.9.2024 - 6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-4-last-mile?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep4,--,--,--,"Sustainability, Delivery and AI",--,--,--,--,Last Mile Delivery and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39247E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,drones,,--,--,,"135,139",USD,0.25,"1,832",1.36%,"1,569",1.16%,15.08%,8.30%,6.19%,5.12%
May-24,5/20/2024,UCM - Podcast Episode 4 Drones - 5.9.2024 - 6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-4-last-mile?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep4,--,--,--,"Sustainability, Delivery and AI",--,--,--,--,Last Mile Delivery and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39247E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,drones,,--,--,,"74,416",USD,0.43,"6,821",9.17%,"1,103",1.48%,37.68%,21.47%,16.18%,13.06%
May-24,5/27/2024,UCM - Podcast Episode 4 Drones - 5.9.2024 - 6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-4-last-mile?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep4,--,--,--,"Sustainability, Delivery and AI",--,--,--,--,Last Mile Delivery and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39247E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,drones,,--,--,,"50,184",USD,0.44,"1,327",2.64%,770,1.53%,20.79%,12.50%,9.77%,7.99%
May-24,5/6/2024,UCM - Podcast Episode 5 Automated Science - 5.9.2024-6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-5-automated-science?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep5,--,--,--,Automated Science and AI,--,--,--,--,Automated Science and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39302E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,science,,--,--,,"21,866",USD,0.81,"8,574",39.21%,210,0.96%,73.94%,55.54%,49.00%,44.34%
May-24,5/13/2024,UCM - Podcast Episode 5 Automated Science - 5.9.2024-6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-5-automated-science?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep5,--,--,--,Automated Science and AI,--,--,--,--,Automated Science and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39302E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,science,,--,--,,"73,752",USD,0.41,"10,781",14.62%,974,1.32%,70.20%,53.67%,47.15%,42.41%
May-24,5/20/2024,UCM - Podcast Episode 5 Automated Science - 5.9.2024-6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-5-automated-science?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep5,--,--,--,Automated Science and AI,--,--,--,--,Automated Science and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39302E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,science,,--,--,,"61,985",USD,0.52,"6,525",10.53%,892,1.44%,61.27%,37.87%,30.37%,25.46%
May-24,5/27/2024,UCM - Podcast Episode 5 Automated Science - 5.9.2024-6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-5-automated-science?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep5,--,--,--,Automated Science and AI,--,--,--,--,Automated Science and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39302E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,science,,--,--,,"43,626",USD,0.48,"5,074",11.63%,721,1.65%,65.85%,42.97%,35.60%,31.05%
May-24,5/20/2024,UCM - Podcast Episode 6 Work - 5.23.2024 - 6.23.2024,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-6-clocking-in-ai-transforms-the-future-of-work?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep6,--,--,--,Clocking In: AI Transforms the Future of Work,--,--,--,--,AI and the Future of Work,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.42048E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,work,,--,--,,"29,785",USD,0.84,"2,846",9.56%,257,0.86%,43.54%,29.16%,22.91%,18.57%
May-24,5/27/2024,UCM - Podcast Episode 6 Work - 5.23.2024 - 6.23.2024,Enabled,Responsive video ad,https://ai.cmu.edu/podcast/all-episodes/episode-6-clocking-in-ai-transforms-the-future-of-work?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep6,--,--,--,Clocking In: AI Transforms the Future of Work,--,--,--,--,AI and the Future of Work,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.42048E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,work,,--,--,,"48,302",USD,0.59,"2,303",4.77%,536,1.11%,35.90%,21.00%,15.50%,12.39%
Jun-24,6/3/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,16,USD,0,0,0.00%,0,0.00%,11.11%,0.00%,0.00%,0.00%
Jun-24,6/10/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,17,USD,0,1,5.88%,0,0.00%,22.22%,11.11%,11.11%,11.11%
Jun-24,6/17/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,22,USD,0,1,4.55%,0,0.00%,43.75%,12.50%,6.25%,6.25%
Jun-24,6/24/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,36,USD,0,4,11.11%,0,0.00%,47.37%,26.32%,21.05%,21.05%
Jun-24,6/3/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"18,583",USD,1.94,"1,840",9.90%,33,0.18%,33.57%,16.35%,12.38%,10.70%
Jun-24,6/10/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"70,288",USD,2.72,"8,662",12.32%,99,0.14%,42.22%,20.81%,16.14%,14.14%
Jun-24,6/17/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"100,000",USD,2.34,"11,654",11.65%,164,0.16%,40.68%,19.68%,14.90%,12.92%
Jun-24,6/24/2024,UCM - Anthem Campaign (Awareness) - 12.20.2023 - 7.31.2024,Paused,Responsive video ad,http://cmu.edu,--,--,--,Where What If Becomes What Next,--,--,--,--,CMU,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,CMU challenges the curious & passionate to deliver work that matters.,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,117927907299; 117927907302; 117927907305,--,--,--,--,--,--,--,--,--,Ad #1,--,--,--,,--,--,,"99,498",USD,2.74,"12,030",12.09%,140,0.14%,41.82%,20.21%,15.41%,13.48%
Jun-24,5/27/2024,UCM - Podcast Episode 4 Drones - 5.9.2024 - 6.9.2024,Enabled,Responsive video ad,https://ai.cmu.edu/episode-4-last-mile?utm_source=gdn&utm_medium=storykit&utm_campaign=podcast&utm_content=ep4,--,--,--,"Sustainability, Delivery and AI",--,--,--,--,Last Mile Delivery and AI,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Listen to the Where What If Becomes What's Next Podcast Episode 4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,Learn more,--,--,--,--,--,1.39247E+11,--,--,--,--,--,--,--,--,--,Ad #1,--,podcast,drones,,--,--,,"2,735",USD,7.72,307,11.22%,40,1.46%,34.98%,19.17%,15.19%,12.42%
