Start Date (in UTC),Account Name,Currency,Campaign Group ID,Campaign Group Name,Campaign Group Status,Campaign Group Start Date,Campaign Group End Date,Campaign ID,Campaign Name,Campaign Objective,Campaign Type,Campaign Status,Cost Type,Campaign Start Date,Campaign End Date,Creative Name,Ad ID,Creative Status,Ad Introduction Text,Ad Headline,Ad Line,Click URL,Sponsored Update Type,DSC Name,Video Length (in Seconds),Carousel Card,Impressions,Clicks,Click Through Rate,Average CPM,Average CPC,Card Impressions,Card Clicks,Card Click Through Rate,Reactions,Comments,Shares,Follows,Other Clicks,Total Social Actions,Total Engagements,Engagement Rate,Viral Impressions,Viral Clicks,Viral Reactions,Viral Comments,Viral Shares,Viral Follows,Viral Other Clicks,Conversions,Post-Click Conversions,View-Through Conversions,Conversion Rate,Cost per Conversion,Total Conversion Value,Return on Ad Spend,Viral Conversions,Viral Post-Click Conversions,Viral View-Through Conversions,Leads,Lead Forms Opened,Lead Form Completion Rate,Cost per Lead,Video Plays,Video Views,Video View Rate,Video Views at 25%,Video Views at 50%,Video Views at 75%,Video Completions,Video Completion Rate,Total Video Watch Time (in Seconds),Average Video Watch Time (in Seconds),Full Screen Plays,eCPV,Viral Video Plays,Viral Video Views,Viral Video Views at 25%,Viral Video Views at 50%,Viral Video Views at 75%,Viral Video Completions,Viral Video Completion Rate,Viral Video Full Screen Plays,Event Registrations,Click Event Registrations,View Event Registrations,Viral Event Registrations,Viral Click Event Registrations,Viral View Event Registrations,Clicks to Landing Page,Clicks to LinkedIn Page,Leads (Work Email),Lead Form Completion Rate (Work Email),Cost Per Lead (Work Email),Member Follows,Clicks to Member Profile,Qualified Leads,Cost Per Qualified Lead,Average Dwell Time (in Seconds),Subscriptions,Viral Subscriptions
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Vertical 9x16,1071306284,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Vertical 9x16_3,15,,1327,26,1.96%,49.07,2.5,,,,0,0,0,0,0,0,26,1.96%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1159,380,28.64%,989,878,764,701,52.83%,0,0,2,0.17,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,26,0,0,0%,0,0,0,0,0,12.44101527,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Vertical 9x16,1071306284,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Vertical 9x16_3,15,,354,14,3.96%,46.74,1.18,,,,0,0,0,0,0,0,14,3.96%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,274,172,48.59%,232,183,153,131,37.01%,0,0,3,0.1,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,14,0,0,0%,0,0,0,0,0,12.47618269,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,,3967,23,0.58%,56.78,9.79,4693,8,0.17%,5,0,1,0,9,15,46,1.16%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,23,8,0,0%,0,0,0,0,0,2.760023634,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,1,,,,,,4081,4,0.10%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,2,,,,,,512,4,0.78%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,3,,,,,,60,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,4,,,,,,40,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,,2218,8,0.36%,29.64,8.22,2392,4,0.17%,0,0,0,0,2,2,13,0.59%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,8,3,0,0%,0,0,0,0,0,2.193083786,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,1,,,,,,2255,2,0.09%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,2,,,,,,122,2,1.64%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,3,,,,,,11,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458406144,DIE - LinkedIn Carousel - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,VR - Shakespeare,1071405074,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.",,,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,VR - Shakespeare,,4,,,,,,4,0,0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,0,0,,,,,
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Square 1x1,1071805974,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Square 1x1_3,15,,1260,26,2.06%,45.71,2.21,,,,0,0,0,0,0,0,26,2.06%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1113,357,28.33%,966,881,723,652,51.75%,0,0,3,0.16,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,26,0,0,0%,0,0,0,0,0,12.5522974,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Square 1x1,1071805974,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Square 1x1_3,15,,564,9,1.60%,34.46,2.16,,,,0,0,0,0,0,0,9,1.60%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,481,330,58.51%,411,357,319,277,49.11%,0,0,0,0.06,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,9,0,0,0%,0,0,0,0,0,12.99812775,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Square 1x1,1071805984,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Square 1x1_5,15,,1477,31,2.10%,45.28,2.16,,,,0,0,0,0,0,0,31,2.10%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1231,277,18.75%,1051,919,765,702,47.53%,0,0,1,0.24,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,31,0,0,0%,0,0,0,0,0,12.10533663,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Square 1x1,1071805984,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Square 1x1_5,15,,604,17,2.82%,21.58,0.77,,,,0,0,0,0,0,0,17,2.82%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,534,246,40.73%,446,388,313,219,36.26%,0,0,2,0.05,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,17,0,0,0%,0,0,0,0,0,12.38257558,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1072103974,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_1,30,,1638,37,2.26%,31.81,1.41,,,,0,0,0,0,0,0,37,2.26%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1468,254,15.51%,1147,881,778,728,44.44%,0,0,4,0.21,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,37,0,0,0%,0,0,0,0,0,20.41748913,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1072103974,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_1,30,,619,17,2.75%,67.83,2.47,,,,0,0,0,0,0,0,17,2.75%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,517,288,46.53%,373,268,232,209,33.76%,0,0,3,0.15,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,17,0,0,0%,0,0,0,0,0,22.04140553,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1072303834,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_3,15,,2122,58,2.73%,69.07,2.53,,,,0,0,0,0,0,0,58,2.73%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1890,622,29.31%,1642,1449,1314,1205,56.79%,0,0,6,0.24,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,58,0,0,0%,0,0,0,0,0,13.95404202,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1072303834,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_3,15,,463,7,1.51%,38.37,2.54,,,,0,0,0,0,0,0,7,1.51%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,423,236,50.97%,359,320,284,261,56.37%,0,0,0,0.08,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,7,0,0,0%,0,0,0,0,0,14.70742949,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Vertical 9x16,1072404414,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Vertical 9x16_5,15,,1535,32,2.09%,41.45,1.99,,,,0,0,0,0,0,0,32,2.09%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1350,524,34.14%,1164,1060,923,837,54.53%,0,0,4,0.12,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,32,0,0,0%,0,0,0,0,0,13.55914321,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Vertical 9x16,1072404414,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Vertical 9x16_5,15,,492,10,2.03%,33.03,1.62,,,,0,0,0,0,0,0,10,2.03%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,435,204,41.46%,378,341,302,218,44.31%,0,0,0,0.08,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,10,0,0,0%,0,0,0,0,0,13.86197203,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1072602334,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_4,15,,1417,25,1.76%,47.22,2.68,,,,0,0,0,0,0,0,25,1.76%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1287,322,22.72%,1141,1029,873,788,55.61%,0,0,2,0.21,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,25,0,0,0%,0,0,0,0,0,12.7307908,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Horizontal 16x9,1072602334,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Horizontal 16x9_4,15,,414,16,3.87%,52.46,1.36,,,,0,0,0,0,0,0,16,3.87%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,352,188,45.41%,299,246,212,190,45.89%,0,0,1,0.12,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,16,0,0,0%,0,0,0,0,0,13.14225641,0,0
12/1/25,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Square 1x1,1072693374,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Square 1x1_1,30,,1408,31,2.20%,44.6,2.03,,,,0,0,0,0,1,1,32,2.27%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,1247,387,27.49%,1010,725,610,569,40.41%,0,0,3,0.16,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,31,0,0,0%,0,0,0,0,0,22.58732095,0,0
1/1/26,Carnegie Mellon University,USD,810435744,DIE - Linkedin - 12.11.2025 - 1.5.2025,Active,12/11/25,1/15/26,458257404,DIE - LinkedIn Video - December/January,Website visits,Sponsored Update,Completed,CPM,12/11/25,1/15/26,Square 1x1,1072693374,Active,"The world needs more people who want to do good. People who strive to find interdisciplinary solutions to real-world challenges. At Dietrich College, we start where humanity and technology meet.","Dreamers & Doers, Welcome",,https://www.cmu.edu/dietrich/students/prospective/undergraduate/index.html?utm_source=linkedin&utm_medium=social&utm_campaign=dietrich,DSC,Square 1x1_1,30,,501,20,3.99%,59.16,1.48,,,,0,0,0,0,0,0,20,3.99%,0,0,0,0,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,0,0%,0,416,180,35.93%,301,158,129,117,23.35%,0,0,1,0.16,0,0,0,0,0,0,0%,0,0,0,0,0,0,0,20,0,0,0%,0,0,0,0,0,17.42283036,0,0
